restaurant_id,name,description,pricing,cuisine_type,source_city,cover_url,logo_url
61cdf63d-8eb3-4003-9a00-9182449e47be,Sausly's Foods - Uttara,Quick-service Western deli focusing on premium sandwiches and Iftar sets.,৳৳,"Chicken, Sandwiches, Dessert, Meat, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/u4fr-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cy5dq-logo.jpg
531b1e1e-8761-4ceb-88f9-7eb57121a1dc,Secret Recipe (Standard) - Uttara,International franchise famous for award-winning cakes and a diverse Western menu.,৳৳৳,"Cakes, Italian, Mediterranean, Sandwiches, Pizza, Burgers, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/x3df-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cd5oy-logo.jpg
16cc3ba0-529d-49ab-b64a-fce6f46d097c,Fuoco- Uttara,Fire-focused Italian kitchen serving wood-fired pizzas and fresh Mediterranean mains.,৳৳,"Snacks, Italian, Mediterranean, Pizza, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/r3bf-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cw0xb-logo.jpg
bb21fc68-730d-4e84-bc50-d9f82c304c90,WASABI - Uttara,Modern Asian kitchen focusing on authentic dumplings and Chinese specialties.,৳৳,"Snacks, Chinese, Asian, Dumpling",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/nf8u-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ci7al-logo.jpg
4822b094-d6f7-4088-b88f-ac842c38a760,Khatir,A friendly Asian-fusion spot focusing on traditional curries and fast-food bites.,৳৳,"Curry, Asian, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s2eb-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cg5kn-logo.jpg
bec57231-33d0-4dff-8493-a73fd687bfea,Indulge - Uttara,Boutique dessert destination focused on indulgent sweets and quick fast-food treats.,৳৳,"Dessert, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/avrd-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp1wq-logo.jpg
baada7ec-9fc4-41f2-ab1d-315793d18ce6,CP Five Star- Simi Food -2,Reliable and quick snacks featuring premium processed chicken and meat bites.,৳,"Chicken, Snacks, Meat, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/wiat-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cx5ht-logo.jpg
3806eb24-3826-4741-b616-00461ddc5c64,Bella Italia - Uttara,Elegant Mediterranean dining featuring artisanal pizzas and classic Italian pasta.,৳৳৳,"Italian, Pasta, Mediterranean, Pizza, Western",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/l6iw-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp8qx-logo.jpg
7b0885d6-c898-480e-a2d1-34aa4774156c,La Bamba-HQ (Restaurant),The flagship multi-cuisine destination spanning Turkish grills to local rice favorites.,৳৳৳,"Turkish, Kebab, Tehari, Curry, Middle Eastern, Jilapi, Beverage, Iftar, Dessert, Doi, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s8lt-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cb0or-logo.jpg
75b73ab0-1a86-40b0-81a7-bc5575c73f32,Puro Pastry & Bakery - Uttara11,"Modern bakery chain offering consistent, high-quality cakes and savory pastries.",৳৳,"Cakes, Dessert, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/z1ec-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cx6az-logo.jpg
b8fdfe72-58c7-457d-933a-3c87c953e29b,Japanese Restaurant Takumi - Uttara,Authentic Japanese kitchen bringing the refined flavors of Tokyo to Uttara.,৳৳৳,"Japanese, Asian",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/yb3r-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ca8np-logo.jpg
1503aed0-625b-470d-aec2-05055125c26b,90's Dhaka,Nostalgic local flavors meets modern fast food for a satisfying urban meal.,৳৳৳,"Rice Dishes, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/eku5-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs3mi-logo.jpg
29e0ca72-8d93-4df4-9717-0c77ede86181,Two spoons,A modern Western-style eatery focusing on quality burgers and quick urban bites.,৳৳৳,"Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/cf65-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cf65-logo.jpg
76586ef6-19ec-4383-ac8a-79b1e57d9fbd,Le Delicia - Uttara 11,Boutique bakery and fast-food outlet focused on elegant cakes and quick snacks.,৳৳,"Cakes, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/duj8-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cx8fa-logo.jpg
cf9fb274-592e-4ea2-b91a-37a509aa1deb,Shawarma Damasco Uttara,Authentic Middle Eastern flavors focusing on traditional Syrian-style shawarmas.,৳৳,"Snacks, Middle Eastern, Shawarma",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/t7ug-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ck6kl-logo.jpg
e970e863-6fe0-44e4-af39-f0de65e1458c,Thai Emerald - Uttara,Vibrant and bold Pan-Asian flavors focusing on authentic Thai spices and curries.,৳৳৳,"Curry, Chinese, Asian",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s2ph-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cw0pc-logo.jpg
82e770e8-91b2-4a90-bc95-9231378874f8,Burgerography Uttara,"Where burger-making is an art form, featuring artisanal Western builds and pasta.",৳,"Italian, Pasta, Mediterranean, Sandwiches, Burgers, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/bymi-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cx2lt-logo.jpg
39096fc6-6a42-41e4-b6b4-935ef30bdc1e,JHAL - Sector 14,A spicy local spot focusing on traditional rice dishes and authentic urban snacks.,৳,"Rice Dishes, Beverage, Iftar, Doi, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/nmn7-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/nmn7-logo.jpg
86774c35-d040-48d5-bb14-3b61671ffa98,Premium Sweets- Uttara,An upscale destination for elite Bengali sweets and luxury multicultural catering.,৳৳৳,"Turkish, Doi, Bakery, Faluda, Kebab, Tehari, Curry, Rice Dishes, Middle Eastern, Jilapi, Beverage, Iftar, Dessert",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s9sv-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cf0qu-logo.jpg
430fec8b-0e90-4f73-8ee3-87e1241f2857,Hungry Spicy,Satisfying late-night cravings with spicy Seheri deals and urban fast food.,৳৳,"Seheri, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/bt4r-listing.jpeg,https://images.deliveryhero.io/image/fd-bd/bd-logos/bt4r-logo.jpeg
0b42a3d1-7753-4a08-87fd-89c0f0b94b82,Shawarma House Uttara,Authentic Middle Eastern grill house specializing in juicy shawarmas and fast food.,৳৳৳,"Middle Eastern, Shawarma, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s0ny-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/s0ny-logo.jpg
773aab3a-7045-474b-a2de-f6ce4475c8ab,Khanas Uttara Flagship,Trendy urban hub famous for heavy-duty Western burgers and premium fast food.,৳৳,"Burgers, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/bhlp-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cm8re-logo.jpg
db4dbf52-4043-4b30-930a-4c0692e920b3,Mr. Pizza,Mediterranean pizza specialist focusing on extra-crispy crusts and premium meat toppings.,৳৳,"Chicken, Snacks, Italian, Mediterranean, Pizza, Meat, Western, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/t3da-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/co9mk-logo.jpg
f479a29a-5abf-4994-bde4-e3bf91abcb8f,KOZO,High-end Middle Eastern and Turkish grills served in a sophisticated urban setting.,৳৳৳,"Turkish, Kebab, Middle Eastern",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s5ug-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/s5ug-logo.jpg
51269a5f-64f8-4a6e-9d8b-56cb22776963,Fresh Pizza,Mediterranean pizza kitchen offering artisanal dough and a variety of Western sides.,৳৳,"Snacks, Italian, Beverage, Mediterranean, Sandwiches, Pizza, Western",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/t4lb-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ca8eg-logo.jpg
e1673e4d-3c48-4cf0-9d29-3f88576a541d,Sumo Sushi,"Refined Japanese and Korean dining focusing on premium, precision-cut sushi.",৳৳৳,"Sushi, Japanese, Korean, Asian",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s1xg-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/s1xg-logo.jpg
bc2ff921-2163-4597-a34f-dcf5dd5041bd,Shumi's Hot Cake - Uttara -7,A legendary name for Dhaka's favorite chocolate cakes and baked desserts.,৳৳৳,"Cakes, Dessert, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/svdn-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cc7ac-logo.jpg
1f12675e-e40c-4cee-8745-616d47e52893,Golden Pizza - Sector 3,Mediterranean pizza outlet also offering artisanal Italian pasta and Western burgers.,৳৳,"Italian, Pasta, Beverage, Mediterranean, Pizza, Burgers, Western",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/cr5vx-listing.jpeg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cr5vx-logo.jpeg
a19ffb4a-2939-4a27-ae64-01faad7e3b63,Kabab Factory - Uttara,An unlimited experience of authentic Middle Eastern and Turkish grilled kebabs.,৳৳৳,"Turkish, Kebab, Middle Eastern",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/s7kj-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz6rj-logo.jpg
b59c7013-684c-4b7e-b858-f1dc36b21484,Golden Rice,Fast and reliable kitchen focused on satisfying local rice dishes and fast food.,৳৳,"Curry, Rice Dishes, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/z4qs-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp6tm-logo.jpg
55b30f1f-3ba9-4d13-994b-9228eefe171b,Kiyoshi - Uttara,Precision-crafted sushi and Japanese favorites for a refined dining experience.,৳৳৳,"Sushi, Japanese, Asian",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/n1co-listing.png,https://images.deliveryhero.io/image/fd-bd/bd-logos/co9ca-logo.jpg
3271f310-184d-4e58-897f-76027f8cff7b,Cafe Cino,High-energy urban hub serving aromatic local Tehari and quick fast food.,৳৳৳,"Tehari, Iftar, Fast Food",Dhaka - Uttara,https://images.deliveryhero.io/image/fd-bd/LH/scgo-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs0cl-logo.jpg
7ef1fff4-e598-45ea-8c9d-f62d98110a9c,New Chun-Ji Chinese And Thai Restaurant - Shantinagar,Sophisticated Pan-Asian dining specializing in authentic Chinese and Thai classics.,৳৳৳,"Snacks, Curry, Rice Dishes, Soups, Chinese, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/t2aj-hero.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp2to-logo.jpg
7be6cd90-cc67-4bd6-a6d3-51b1597e9ea2,Cheez - Bailey Road,A cheese-lover's paradise featuring artisanal pizzas and Mediterranean-inspired sides.,৳৳৳,"Italian, Mediterranean, Pizza, Western",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/cp6ts-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp6ts-logo.jpg
b5bef36a-f842-45de-b9c1-2898989b7465,AlKaderia Express,Fast and flavorful Indian-Asian fusion focused on aromatic traditional curries.,৳৳৳,"Curry, Asian, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s0sg-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cg4la-logo.jpg
4d2ffdf8-541e-45ff-b72d-98545ade7769,Uyghur,Authentic Central Asian flavors focusing on unique spices and traditional Chinese-Asian snacks.,৳৳৳,"Snacks, Chinese, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/wq55-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ce1vp-logo.jpg
883da8c6-f531-4213-a31e-e555eeab7e4d,Pizzaburg Baily Road,Famous for their massive fusion pizzas and affordable Mediterranean-inspired sides.,৳৳,"Italian, Iftar, Mediterranean, Pizza, Western",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/ks5r-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj3jh-logo.jpg
b17f1674-be89-45b9-a1d1-2c7021f02e61,Secret Recipe (Standard) - Shantinagar,International franchise famous for award-winning cakes and a diverse Western menu.,৳৳৳,"Cakes, Italian, Mediterranean, Soups, Sandwiches, Pizza, Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/u4jt-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cd5oy-logo.jpg
c3980986-c636-4020-81de-848fcad33f7a,KFC Paltan,International gold standard for finger-lickin' good fried chicken and zinger burgers.,৳৳৳,"Chicken, Iftar, Seheri, Meat, Burgers, Western, Fast Food, Fried Chicken",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s5ab-hero.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs8gf-logo.jpg
2e792eb9-4aa6-497b-93d1-923467e9716c,Shawarma House Paltan,Mediterranean grill house specializing in authentic Middle Eastern shawarmas.,৳৳,"Middle Eastern, Shawarma",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s9tv-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cn8wr-logo.jpg
64acbc77-f1c0-4593-9ada-912074fa7d94,Burger Xpress- Baily Road,"No-nonsense Western burgers focused on quality, speed, and classic flavor.",৳৳,"Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s1tl-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs8ya-logo.jpg
310c93cb-8d2b-4b33-bb18-3bebdd724a2f,Best Fried Chicken (BFC) - Baily Road,Bangladesh's homegrown hero for premium fried chicken and Western-style burgers.,৳৳,"Chicken, Meat, Burgers, Western, Fast Food, Fried Chicken",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/u5bt-hero.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz2vz-logo.jpg
b0690868-efd1-4b57-a50d-12ad5818aebf,The Munch Station - Baily Road,A Pan-Asian quick-service spot focusing on noodles and handmade dumplings.,৳৳,"Chinese, Asian, Fast Food, Dumpling",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/t3cr-hero.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj6mg-logo.jpg
70aebe13-1845-4476-b58d-13b41ab0cde2,Chillox - Bailey Road,Legendary local burger joint known for its juicy patties and casual urban atmosphere.,৳৳,"Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/phsz-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ch6kt-logo.jpg
e1c0e9fa-a764-4749-a210-9020f3ab9156,Boomers Cafe - Baily Road,Versatile multi-cuisine hub serving everything from Chinese to Western burgers.,৳৳৳,"Ice Cream, Rice Dishes, Beverage, Indian, Dessert, Chinese, Asian, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s3hd-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs1ux-logo.jpg
91cadc1d-cf6e-441c-808a-1385640d24a7,Shumi's Hot Cake - Kakrail,Legendary Dhaka bakery famous for its iconic chocolate cakes and baked desserts.,৳৳৳,"Cakes, Dessert, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/cc7ac-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cc7ac-logo.jpg
e37be0c2-a4a2-4376-9b75-4d3eee86cecc,Madchef - Bailey Road,Gourmet burger lab known for experimental flavors and high-quality beef patties.,৳৳৳,"Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/ce2hc-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ce2hc-logo.jpg
d6d51786-7465-4bff-b3d6-298008fe09ea,Mithai - Paltan,High-end traditional sweets and premium Jilapi for the discerning local palate.,৳৳,"Cakes, Jilapi, Iftar, Dessert, Doi, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/pmks-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cr6ur-logo.jpg
63bfb867-e55e-4e3b-b9bd-d32a4be7d83d,Puro Pastry & Bakery – Shantinagar,"Modern bakery chain offering consistent, high-quality cakes and savory pastries.",৳৳,"Cakes, Dessert, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/irxk-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cx6az-logo.jpg
746b5487-0849-401f-93d0-6d0cdcf0ce5e,Bhaat Ghor,Celebrating local heritage with authentic Bangladeshi rice sets and Turkish grills.,৳৳,"Turkish, Kebab, Snacks, Curry, Rice Dishes, Middle Eastern, Beverage, Bangladeshi, Asian",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s5xh-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp2qz-logo.jpg
5de0f33f-27c0-4563-bd1b-f70730a14ee4,Paragon Momo - Agora Segunbaicha,"Reliable Asian momos and dumplings, perfect for a quick, steaming hot urban snack.",৳৳,"Chinese, Asian, Dumpling",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/tm0i-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ck8tf-logo.jpg
f545be21-3002-4f4f-9f31-ea9fc86d1531,Rosh - New Baily Road,High-end traditional sweets specialist focusing on premium Iftar and creamy Doi.,৳৳৳,"Iftar, Dessert, Doi, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/cirv-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs9qc-logo.jpg
ebbd6f2a-1ec4-4b7a-95e5-1750217919f8,Laham Express - Baily Road,Fast-paced Middle Eastern-Turkish grills and quick urban fast-food favorites.,৳৳,"Snacks, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/wfab-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/wfab-logo.jpg
31026089-d931-4697-93b1-cfc96f3b9c36,Sub Lovers - Baily Road,Freshly made Western-style sub sandwiches with a variety of gourmet fillings.,৳৳,"Sandwiches, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/qiq5-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cg7dw-logo.jpg
4825256a-1d4e-41c0-a904-16c6d404a6f3,Master Chef,Grand multicultural menu spanning Middle Eastern grills to Chinese favorites.,৳৳,"Curry, Rice Dishes, Middle Eastern, Soups, Chinese, Asian, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/ix6g-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp7so-logo.jpg
c195bdb3-12c0-4dbe-8220-86b05951bd51,Little Yellow,Chic urban spot focusing on Mediterranean pizzas and Western-style fast food.,৳৳,"Italian, Mediterranean, Pizza, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s9wm-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cf9ri-logo.jpg
aa62820f-b5a9-482c-b954-2783a886e457,Holy Fries,The specialist in perfectly seasoned potato fries and creative fast-food toppings.,৳৳,Fast Food,Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/u0pe-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cd3ls-logo.jpg
20e91623-cae4-44b8-a8d5-03bf777b7bf2,Crisp - Wari,Dedicated to the perfect crunch—specializing in crispy Western burgers and fast food.,৳৳,"Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/fdb9-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ct1la-logo.jpg
fa431608-86fb-4048-bf50-01e0acfe8cdf,Sara Pizza- Khilgaon,Artisanal Mediterranean pizzas featuring fresh toppings and traditional crusts.,৳৳,"Italian, Iftar, Mediterranean, Western",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/sava-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cw8qt-logo.jpg
dadb0993-b045-4587-8e05-a022cf68710f,PizzJuice,"Trendy urban spot for Mediterranean pizzas, Italian pasta, and fresh fruit juices.",৳৳,"Snacks, Italian, Pasta, Mediterranean, Pizza, Western",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/twni-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/twni-logo.jpg
58679a8b-d125-45f8-9488-99a006c1bdf5,Takeout - Ramna,Iconic burger joint known for massive signature builds and a bustling atmosphere.,৳৳,"Iftar, Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s2ib-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/ca3ho-logo.jpg
f9d1df89-dcc4-4fe1-b99c-c225e523aafc,Burgerology Wari,"Where burger-making is an art form, featuring artisanal Western builds and fast food.",৳৳,"Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/t8cj-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cf1az-logo.jpg
4f8b2a09-e388-44fd-b2ab-bb24e102402a,Fuoco - Wari,Fire-focused Italian kitchen serving wood-fired pizzas and fresh pasta mains.,৳৳,"Italian, Pasta, Mediterranean, Pizza, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/zw0v-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cw0xb-logo.jpg
05ec6514-4c18-4780-9415-9545c9bafd23,Momo Xpress - Bailey Road,"Authentic Asian momos and dumplings, perfect for a quick, steaming hot urban snack.",৳৳,"Chinese, Asian, Dumpling",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/kuo3-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/kuo3-logo.jpg
a3f7a175-b6fd-42f6-a7b9-7261bd626143,Indulge - Wari,Boutique dessert destination focused on indulgent sweets and specialty urban beverages.,৳৳,"Beverage, Dessert, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/yvqq-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cp1wq-logo.jpg
8d79aef6-78bd-4079-81c4-574610f1bbc2,Mega69 Cafe,Friendly urban hangout focused on Mediterranean pizzas and Western-style snacks.,৳৳,"Snacks, Italian, Mediterranean, Pizza, Western",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/p3ts-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/p3ts-logo.jpg
8f08d4e2-194e-4986-9b04-d4ba3c996c1a,Khan’s Buzz,Fusion hub blending Mediterranean pizzas with heavy Western-style burgers.,৳৳,"Italian, Mediterranean, Pizza, Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/wefm-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/wefm-logo.jpg
76275b2b-92b0-457e-8ff0-fcff7b0e5271,Herfy - Khilgaon,High-quality Western fast food specializing in premium beef burgers and chicken.,৳৳৳,"Chicken, Meat, Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/cz0gg-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cz0gg-logo.jpg
cea5012a-5fe6-466e-bdb2-5a8eefa04e38,Mr Shawarma,Authentic Middle Eastern shawarma specialist focusing on juicy grilled meats.,৳৳,"Middle Eastern, Shawarma",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/krl0-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cs8yf-logo.jpg
1c6897b4-6e68-4847-8c57-0153f20c0c3b,Fryzo,high-energy urban spot focused on Mediterranean pizzas and Western-style burgers.,৳৳,"Snacks, Italian, Mediterranean, Pizza, Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/tptk-listing.jpeg,https://images.deliveryhero.io/image/fd-bd/bd-logos/tptk-logo.jpeg
fc8ad999-4ce5-4beb-ae97-dc99968f9c75,Mr. Burger - Khilgaon,"No-nonsense Western burgers focused on quality, speed, and classic flavor.",৳৳,"Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s8ez-listing.JPG,https://images.deliveryhero.io/image/fd-bd/bd-logos/cj7zc-logo.jpg
c5b98139-57dc-4348-9b22-67144c827514,Alfresco - Khilgaon,casual Western-style kitchen serving Italian pasta and Mediterranean favorites.,৳৳৳,"Curry, Italian, Pasta, Mediterranean, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/s2ko-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/s2ko-logo.jpg
92ff53f3-b854-4b34-a33a-0b461c996050,Khana's-Wari,trendy urban hub famous for heavy-duty Western burgers and premium fast food.,৳৳,"Burgers, Western, Fast Food",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/voxh-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cm8re-logo.jpg
9c2c387d-ace8-4074-825c-9f25d4b1524c,Turkey Kebab & Sea Food,"specialist in smoky, authentic Middle Eastern and Turkish grills and curries.",৳৳,"Turkish, Kebab, Curry, Middle Eastern",Dhaka - Motijheel,https://images.deliveryhero.io/image/fd-bd/LH/a0e2-listing.jpg,https://images.deliveryhero.io/image/fd-bd/bd-logos/cm5bf-logo.jpg
